"","ID","Mz"
"3543",3543,"021801000101100057"
"3544",3544,"021801000101100058"
"3545",3545,"021801000101100059"
"3546",3546,"021801000101100060"
"3547",3547,"021801000101100006A"
"3548",3548,"021801000101200001"
"3549",3549,"021801000101200002"
"3550",3550,"021801000101200003"
"3551",3551,"021801000101200004A"
"3552",3552,"021801000101000054"
"3553",3553,"021801000101000055"
"3554",3554,"021801000101000056"
"3555",3555,"021801000101000057"
"3556",3556,"021801000101000058A"
"3557",3557,"021801000101000059"
"3558",3558,"021801000101000060A"
"3559",3559,"021801000101800043"
"3560",3560,"021801000101800044"
"3561",3561,"021801000102300032S"
"3562",3562,"021801000101800046"
"3563",3563,"021801000101800047A"
"3564",3564,"021801000101800048C"
"3565",3565,"021801000101800049"
"3566",3566,"021801000101800052"
"3567",3567,"021801000101800053"
"3568",3568,"021801000101800054"
"3569",3569,"021801000101800055"
"3570",3570,"021801000101800056"
"3571",3571,"021801000101800057"
"3572",3572,"021801000101800058"
"3573",3573,"021801000101800059"
"3574",3574,"021801000101800051A"
"3575",3575,"021801000101900002"
"3576",3576,"021801000101900003A"
"3577",3577,"021801000101900004"
"3578",3578,"021801000102100040"
"3579",3579,"021801000102100041"
"3580",3580,"021801000102100042"
"3581",3581,"021801000102800064"
"3582",3582,"021801000102900001"
"3583",3583,"021801000102900002"
"3584",3584,"021801000102900003"
"3585",3585,"021801000102900004"
"3586",3586,"021801000102900005"
"3587",3587,"021801000102900006"
"3588",3588,"021801000102900007A"
"3589",3589,"021801000102900007B"
"3590",3590,"021801000102900007C"
"3591",3591,"021801000102900008"
"3592",3592,"021801000100200001A"
"3593",3593,"021801000100700011A"
"3594",3594,"021801000100700011B"
"3595",3595,"021801000100700012"
"3596",3596,"021801000100700013"
"3597",3597,"021801000100700014"
"3598",3598,"021801000100700015"
"3599",3599,"021801000100700016"
"3600",3600,"021801000100700017"
"3601",3601,"021801000100700018"
"3602",3602,"021801000100700019"
"3603",3603,"021801000100700020"
"3604",3604,"021801000100900006"
"3605",3605,"021801000100900007"
"3606",3606,"021801000100900008"
"3607",3607,"021801000100900009"
"3608",3608,"021801000100900010"
"3609",3609,"021801000100900011"
"3610",3610,"021801000100900012"
"3611",3611,"021801000100900013"
"3612",3612,"021801000100900014"
"3613",3613,"021801000100900015"
"3614",3614,"021801000100900016"
"3615",3615,"021801000100900001C"
"3616",3616,"021801000100900001E"
"3617",3617,"021801000100900001G"
"3618",3618,"021801000100900001F"
"3619",3619,"021801000100900001I"
"3620",3620,"021801000100400021"
"3621",3621,"021801000100400022"
"3622",3622,"021801000100400023"
"3623",3623,"021801000100400024"
"3624",3624,"021801000100400025A"
"3625",3625,"021801000101000016A"
"3626",3626,"021801000101000017"
"3627",3627,"021801000101000019"
"3628",3628,"021801000101000020"
"3629",3629,"021801000101000021"
"3630",3630,"021801000101000022"
"3631",3631,"021801000101000023"
"3632",3632,"021801000101000024"
"3633",3633,"021801000101000025"
"3634",3634,"021801000101000026"
"3635",3635,"021801000101000027"
"3636",3636,"021801000101000028"
"3637",3637,"021801000101000029"
"3638",3638,"021801000100700038"
"3639",3639,"021801000100700039"
"3640",3640,"021801000100700040"
"3641",3641,"021801000101600016"
"3642",3642,"021801000101600017"
"3643",3643,"021801000101600018"
"3644",3644,"021801000101600019"
"3645",3645,"021801000101600020"
"3646",3646,"021801000101600021"
"3647",3647,"021801000101600022"
"3648",3648,"021801000101600023"
"3649",3649,"021801000101600024"
"3650",3650,"021801000101600025A"
"3651",3651,"021801000101600026"
"3652",3652,"021801000101600027"
"3653",3653,"021801000101600028"
"3654",3654,"021801000101600029"
"3655",3655,"021801000101600030"
"3656",3656,"021801000101600031"
"3657",3657,"021801000101600032"
"3658",3658,"021801000101700037"
"3659",3659,"021801000101700038"
"3660",3660,"021801000101700039"
"3661",3661,"021801000101700040"
"3662",3662,"021801000101700041"
"3663",3663,"021801000101700043"
"3664",3664,"021801000101700044"
"3665",3665,"021801000101700045"
"3666",3666,"021801000101700046"
"3667",3667,"021801000101700047"
"3668",3668,"021801000101700048"
"3669",3669,"021801000101700049"
"3670",3670,"021801000101700050"
"3671",3671,"021801000101700051"
"3672",3672,"021801000102800011"
"3673",3673,"021801000102800012"
"3674",3674,"021801000102800015"
"3675",3675,"021801000102800016"
"3676",3676,"021801000102800017"
"3677",3677,"021801000102800018"
"3678",3678,"021801000102800019"
"3679",3679,"021801000102800020"
"3680",3680,"021801000102800021"
"3681",3681,"021801000102300059"
"3682",3682,"021801000102300001"
"3683",3683,"021801000102300002"
"3684",3684,"021801000102300003"
"3685",3685,"021801000102300004"
"3686",3686,"021801000102300006K"
"3687",3687,"021801000102700021A"
"3688",3688,"021801000102700023A"
"3689",3689,"021801000102700024"
"3690",3690,"021801000102700025"
"3691",3691,"021801000102700026"
"3692",3692,"021801000102700027"
"3693",3693,"021801000102700028"
"3694",3694,"021801000102700029"
"3695",3695,"021801000102700030"
"3696",3696,"021801000102700031A"
"3697",3697,"021801000102700022C"
"3698",3698,"021801000102700032"
"3699",3699,"021801000102700033"
"3700",3700,"021801000102700034"
"3701",3701,"021801000102700035"
"3702",3702,"021801000102700036"
"3703",3703,"021801000102700037"
"3704",3704,"021801000102700038"
"3705",3705,"021801000102700039"
"3706",3706,"021801000102700040"
"3707",3707,"021801000102700041"
"3708",3708,"021801000100500002F"
"3709",3709,"021801000101000033"
"3710",3710,"021801000101000034"
"3711",3711,"021801000101000035"
"3712",3712,"021801000101000036"
"3713",3713,"021801000101000037"
"3714",3714,"021801000101000038"
"3715",3715,"021801000101000039"
"3716",3716,"021801000101000040"
"3717",3717,"021801000101000041"
"3718",3718,"021801000101000042"
"3719",3719,"021801000101000043"
"3720",3720,"021801000101000044A"
"3721",3721,"021801000101000045"
"3722",3722,"021801000101000046"
"3723",3723,"021801000101000047"
"3724",3724,"021801000101000048"
"3725",3725,"021801000101200042"
"3726",3726,"021801000101200043"
"3727",3727,"021801000101200044"
"3728",3728,"021801000101200045"
"3729",3729,"021801000101200046"
"3730",3730,"021801000101200047"
"3731",3731,"021801000101200048"
"3732",3732,"021801000101200049"
"3733",3733,"021801000101200050"
"3734",3734,"021801000101200051"
"3735",3735,"021801000101200052"
"3736",3736,"021801000101200053"
"3737",3737,"021801000101200054"
"3738",3738,"021801000101200055"
"3739",3739,"021801000101200056"
"3740",3740,"021801000101200057"
"3741",3741,"021801000101200058"
"3742",3742,"021801000101200059C"
"3743",3743,"021801000101500001"
"3744",3744,"021801000101500002"
"3745",3745,"021801000101500003"
"3746",3746,"021801000101500004"
"3747",3747,"021801000101500005"
"3748",3748,"021801000101500006"
"3749",3749,"021801000101500007"
"3750",3750,"021801000101500008"
"3751",3751,"021801000101500009"
"3752",3752,"021801000101500010A"
"3753",3753,"021801000101500011"
"3754",3754,"021801000101500012A"
"3755",3755,"021801000101500013"
"3756",3756,"021801000100600005"
"3757",3757,"021801000100600006"
"3758",3758,"021801000100600022"
"3759",3759,"021801000100600023"
"3760",3760,"021801000100600024"
"3761",3761,"021801000100600025A"
"3762",3762,"021801000100600039"
"3763",3763,"021801000100600040A"
"3764",3764,"021801000100600041A"
"3765",3765,"021801000100600042A"
"3766",3766,"021801000100600043B"
"3767",3767,"021801000100600043A"
"3768",3768,"021801000100800001"
"3769",3769,"021801000100800002"
"3770",3770,"021801000100800003"
"3771",3771,"021801000100800004"
"3772",3772,"021801000100800005"
"3773",3773,"021801000100800006"
"3774",3774,"021801000100800007"
"3775",3775,"021801000100800008"
"3776",3776,"021801000100800009"
"3777",3777,"021801000100800010"
"3778",3778,"021801000100800011A"
"3779",3779,"021801000100800011B"
"3780",3780,"021801000100800012"
"3781",3781,"021801000100800013"
"3782",3782,"021801000100800014"
"3783",3783,"021801000100800015"
"3784",3784,"021801000100800016"
"3785",3785,"021801000100800017"
"3786",3786,"021801000100700007"
"3787",3787,"021801000100900055"
"3788",3788,"021801000100900056"
"3789",3789,"021801000100900057"
"3790",3790,"021801000100900058A"
"3791",3791,"021801000101700003A"
"3792",3792,"021801000101700005"
"3793",3793,"021801000101700006A"
"3794",3794,"021801000101700007A"
"3795",3795,"021801000101700009"
"3796",3796,"021801000101700008"
"3797",3797,"021801000101700007B"
"3798",3798,"021801000101700010A"
"3799",3799,"021801000101700010B"
"3800",3800,"021801000101700011"
"3801",3801,"021801000101700012"
"3802",3802,"021801000101700013A"
"3803",3803,"021801000101700014"
"3804",3804,"021801000101700015"
"3805",3805,"021801000100900001H"
"3806",3806,"021801000100900001P"
"3807",3807,"021801000101700016A"
"3808",3808,"021801000101700017"
"3809",3809,"021801000101700020"
"3810",3810,"021801000101700018"
"3811",3811,"021801000101700019"
"3812",3812,"021801000101700021"
"3813",3813,"021801000101700022"
"3814",3814,"021801000101700023"
"3815",3815,"021801000101700024"
"3816",3816,"021801000101700025"
"3817",3817,"021801000101700026"
"3818",3818,"021801000101700027"
"3819",3819,"021801000101700028"
"3820",3820,"021801000101700029"
"3821",3821,"021801000101700030"
"3822",3822,"021801000101700031"
"3823",3823,"021801000101700032"
"3824",3824,"021801000101700034"
"3825",3825,"021801000101700035A"
"3826",3826,"021801000101700036"
"3827",3827,"021801000101500014"
"3828",3828,"021801000101500015"
"3829",3829,"021801000101500016"
"3830",3830,"021801000101500017"
"3831",3831,"021801000101500038A"
"3832",3832,"021801000101500040A"
"3833",3833,"021801000101500041A"
"3834",3834,"021801000101500042"
"3835",3835,"021801000101500043"
"3836",3836,"021801000101500044"
"3837",3837,"021801000101500045"
"3838",3838,"021801000101300060"
"3839",3839,"021801000101300061"
"3840",3840,"021801000101400001"
"3841",3841,"021801000101400002"
"3842",3842,"021801000101400003"
"3843",3843,"021801000101400004"
"3844",3844,"021801000101400007"
"3845",3845,"021801000101400005"
"3846",3846,"021801000101400006"
"3847",3847,"021801000101400008"
"3848",3848,"021801000101400009"
"3849",3849,"021801000101400010"
"3850",3850,"021801000101400011"
"3851",3851,"021801000102400045"
"3852",3852,"021801000102400046"
"3853",3853,"021801000102400047"
"3854",3854,"021801000102400048"
"3855",3855,"021801000102400049"
"3856",3856,"021801000102400050"
"3857",3857,"021801000101500039E"
"3858",3858,"021801000101500025B"
"3859",3859,"021801000101500050A"
"3860",3860,"021801000101500051"
"3861",3861,"021801000101500052"
"3862",3862,"021801000101500053"
"3863",3863,"021801000101500054A"
"3864",3864,"021801000101500055"
"3865",3865,"021801000101500056"
"3866",3866,"021801000101500057"
"3867",3867,"021801000101500058"
"3868",3868,"021801000101500059"
"3869",3869,"021801000101500060"
"3870",3870,"021801000101300001"
"3871",3871,"021801000101300002"
"3872",3872,"021801000101300003"
"3873",3873,"021801000101300016"
"3874",3874,"021801000101300017"
"3875",3875,"021801000101300018"
"3876",3876,"021801000101300019"
"3877",3877,"021801000101300020"
"3878",3878,"021801000101300021A"
"3879",3879,"021801000101300022"
"3880",3880,"021801000101300023"
"3881",3881,"021801000101300025"
"3882",3882,"021801000101300026"
"3883",3883,"021801000101300027"
"3884",3884,"021801000101300028"
"3885",3885,"021801000102300032O"
"3886",3886,"021801000101300029"
"3887",3887,"021801000101300030"
"3888",3888,"021801000101300031"
"3889",3889,"021801000101100025A"
"3890",3890,"021801000101100026A"
"3891",3891,"021801000101100027"
"3892",3892,"021801000101100028"
"3893",3893,"021801000101100029"
"3894",3894,"021801000101100030"
"3895",3895,"021801000101100032"
"3896",3896,"021801000101100033"
"3897",3897,"021801000101100034"
"3898",3898,"021801000101100035"
"3899",3899,"021801000101100036"
"3900",3900,"021801000101100037A"
"3901",3901,"021801000101100040"
"3902",3902,"021801000101100040A"
"3903",3903,"021801000102300007"
"3904",3904,"021801000102300008"
"3905",3905,"021801000102300009"
"3906",3906,"021801000102300010"
"3907",3907,"021801000102300011"
"3908",3908,"021801000102300012"
"3909",3909,"021801000101900020"
"3910",3910,"021801000101900021"
"3911",3911,"021801000101900022A"
"3912",3912,"021801000101900023A"
"3913",3913,"021801000101900023B"
"3914",3914,"021801000101900024"
"3915",3915,"021801000101900025"
"3916",3916,"021801000101900026A"
"3917",3917,"021801000101900027"
"3918",3918,"021801000101900028"
"3919",3919,"021801000101900029"
"3920",3920,"021801000101900030"
"3921",3921,"021801000101900031"
"3922",3922,"021801000101900032"
"3923",3923,"021801000101900033"
"3924",3924,"021801000101900034"
"3925",3925,"021801000101900035"
"3926",3926,"021801000101900036"
"3927",3927,"021801000101900037A"
"3928",3928,"021801000101900038A"
"3929",3929,"021801000101900039"
"3930",3930,"021801000101900040"
"3931",3931,"021801000101900041"
"3932",3932,"021801000101900042"
"3933",3933,"021801000101900043"
"3934",3934,"021801000101900044"
"3935",3935,"021801000101900045"
"3936",3936,"021801000101900046B"
"3937",3937,"021801000101900047A"
"3938",3938,"021801000101900048"
"3939",3939,"021801000101900049"
"3940",3940,"021801000101900050A"
"3941",3941,"021801000101900051"
"3942",3942,"021801000101900052A"
"3943",3943,"021801000101900053"
"3944",3944,"021801000101900054"
"3945",3945,"021801000101900055"
"3946",3946,"021801000101900056"
"3947",3947,"021801000101900057"
"3948",3948,"021801000101900058"
"3949",3949,"021801000101400059A"
"3950",3950,"021801000101400060A"
"3951",3951,"021801000101600001"
"3952",3952,"021801000101600002"
"3953",3953,"021801000101600003"
"3954",3954,"021801000101600004"
"3955",3955,"021801000101600005"
"3956",3956,"021801000101600006"
"3957",3957,"021801000101600007"
"3958",3958,"021801000101600008"
"3959",3959,"021801000101600009"
"3960",3960,"021801000101600010"
"3961",3961,"021801000101600011"
"3962",3962,"021801000101600012"
"3963",3963,"021801000101600013"
"3964",3964,"021801000101800012"
"3965",3965,"021801000101800013A"
"3966",3966,"021801000101800017"
"3967",3967,"021801000101800018"
"3968",3968,"021801000101800019"
"3969",3969,"021801000101800020"
"3970",3970,"021801000101800021"
"3971",3971,"021801000102100049"
"3972",3972,"021801000102100050"
"3973",3973,"021801000102100052"
"3974",3974,"021801000102100051"
"3975",3975,"021801000102100053"
"3976",3976,"021801000102100054"
"3977",3977,"021801000102100055"
"3978",3978,"021801000102100058"
"3979",3979,"021801000102100056"
"3980",3980,"021801000102100057A"
"3981",3981,"021801000102100059A"
"3982",3982,"021801000102300014"
"3983",3983,"021801000102300015"
"3984",3984,"021801000102300016"
"3985",3985,"021801000101900006A"
"3986",3986,"021801000101900005A"
"3987",3987,"021801000101900008"
"3988",3988,"021801000101900007"
"3989",3989,"021801000101900009"
"3990",3990,"021801000101900010"
"3991",3991,"021801000101900011A"
"3992",3992,"021801000101900012A"
"3993",3993,"021801000101900013"
"3994",3994,"021801000101900014"
"3995",3995,"021801000101900015"
"3996",3996,"021801000101900016"
"3997",3997,"021801000101900017"
"3998",3998,"021801000101900018B"
"3999",3999,"021801000101900019A"
"4000",4000,"021801000102000008"
"4001",4001,"021801000102000009"
"4002",4002,"021801000102000010A"
"4003",4003,"021801000102000011"
"4004",4004,"021801000102000012A"
"4005",4005,"021801000102000013A"
"4006",4006,"021801000102000014A"
"4007",4007,"021801000102000015"
"4008",4008,"021801000102000016"
"4009",4009,"021801000102000017A"
"4010",4010,"021801000102000018A"
"4011",4011,"021801000102000019A"
"4012",4012,"021801000102000020"
"4013",4013,"021801000102000022"
"4014",4014,"021801000102000024"
"4015",4015,"021801000102000023"
"4016",4016,"021801000102100017"
"4017",4017,"021801000102100018"
"4018",4018,"021801000102100019A"
"4019",4019,"021801000102100022"
"4020",4020,"021801000102100023"
"4021",4021,"021801000102400006A"
"4022",4022,"021801000102400006B"
"4023",4023,"021801000102400007A"
"4024",4024,"021801000102400008"
"4025",4025,"021801000102400008D"
"4026",4026,"021801000102400008F"
"4027",4027,"021801000102400009"
"4028",4028,"021801000102400010"
"4029",4029,"021801000102400011"
"4030",4030,"021801000102400013"
"4031",4031,"021801000102400014"
"4032",4032,"021801000102400015"
"4033",4033,"021801000102400016"
"4034",4034,"021801000102400017"
"4035",4035,"021801000102400018"
"4036",4036,"021801000102400019"
"4037",4037,"021801000102400020"
"4038",4038,"021801000102400022"
"4039",4039,"021801000102400023"
"4040",4040,"021801000102400024"
"4041",4041,"021801000102400025"
"4042",4042,"021801000102400025C"
"4043",4043,"021801000102400027A"
"4044",4044,"021801000102400028A"
"4045",4045,"021801000102400029"
"4046",4046,"021801000102400030"
"4047",4047,"021801000102400031"
"4048",4048,"021801000102400033"
"4049",4049,"021801000102400034"
"4050",4050,"021801000102800052"
"4051",4051,"021801000102800053"
"4052",4052,"021801000102800054A"
"4053",4053,"021801000102800055A"
"4054",4054,"021801000102800056A"
"4055",4055,"021801000102800057"
"4056",4056,"021801000102800058"
"4057",4057,"021801000102800059"
"4058",4058,"021801000102800060"
"4059",4059,"021801000102800061A"
"4060",4060,"021801000100700002"
"4061",4061,"021801000100700003"
"4062",4062,"021801000100700004A"
"4063",4063,"021801000100300044"
"4064",4064,"021801000100300045"
"4065",4065,"021801000100300046"
"4066",4066,"021801000100300047"
"4067",4067,"021801000100300048"
"4068",4068,"021801000100300049"
"4069",4069,"021801000100300050"
"4070",4070,"021801000100300051"
"4071",4071,"021801000100300052"
"4072",4072,"021801000100300053"
"4073",4073,"021801000100300054"
"4074",4074,"021801000100300055"
"4075",4075,"021801000100300056"
"4076",4076,"021801000100300057"
"4077",4077,"021801000100700059C"
"4078",4078,"021801000100800025"
"4079",4079,"021801000100800026"
"4080",4080,"021801000100800027"
"4081",4081,"021801000100800028"
"4082",4082,"021801000100800029"
"4083",4083,"021801000100800030"
"4084",4084,"021801000100800032A"
"4085",4085,"021801000100800033"
"4086",4086,"021801000100800034"
"4087",4087,"021801000100800035"
"4088",4088,"021801000100800036"
"4089",4089,"021801000100800037"
"4090",4090,"021801000100800038B"
"4091",4091,"021801000100800039"
"4092",4092,"021801000100800040"
"4093",4093,"021801000100800041"
"4094",4094,"021801000100300016C"
"4095",4095,"021801000100300016B"
"4096",4096,"021801000102600009"
"4097",4097,"021801000102600010"
"4098",4098,"021801000102600011"
"4099",4099,"021801000102800024"
"4100",4100,"021801000102800025"
"4101",4101,"021801000102800026"
"4102",4102,"021801000102800027"
"4103",4103,"021801000102800028"
"4104",4104,"021801000102800029"
"4105",4105,"021801000102800030"
"4106",4106,"021801000102800031"
"4107",4107,"021801000102800032"
"4108",4108,"021801000102800033"
"4109",4109,"021801000102800034"
"4110",4110,"021801000102800035"
"4111",4111,"021801000102800037"
"4112",4112,"021801000102800036"
"4113",4113,"021801000102800038A"
"4114",4114,"021801000102800039A"
"4115",4115,"021801000102800040A"
"4116",4116,"021801000102800041"
"4117",4117,"021801000102800042"
"4118",4118,"021801000102800043"
"4119",4119,"021801000102800044"
"4120",4120,"021801000102800045"
"4121",4121,"021801000102800046"
"4122",4122,"021801000102800047A"
"4123",4123,"021801000102800049"
"4124",4124,"021801000102800050"
"4125",4125,"021801000102800051"
"4126",4126,"021801000102600037"
"4127",4127,"021801000102600038"
"4128",4128,"021801000102600039A"
"4129",4129,"021801000102600040"
"4130",4130,"021801000102600041"
"4131",4131,"021801000102600042A"
"4132",4132,"021801000102600044"
"4133",4133,"021801000102600045"
"4134",4134,"021801000102600046A"
"4135",4135,"021801000102600047"
"4136",4136,"021801000102600048"
"4137",4137,"021801000102600049"
"4138",4138,"021801000102600051"
"4139",4139,"021801000102600052"
"4140",4140,"021801000102600053"
"4141",4141,"021801000102600054"
"4142",4142,"021801000102600055"
"4143",4143,"021801000102600056"
"4144",4144,"021801000102500001"
"4145",4145,"021801000102500004A"
"4146",4146,"021801000102500005"
"4147",4147,"021801000102500006"
"4148",4148,"021801000102500007"
"4149",4149,"021801000102500008"
"4150",4150,"021801000102500009"
"4151",4151,"021801000102500010"
"4152",4152,"021801000102500011"
"4153",4153,"021801000102500012"
"4154",4154,"021801000102500013"
"4155",4155,"021801000102500014"
"4156",4156,"021801000102500015"
"4157",4157,"021801000102500016"
"4158",4158,"021801000102500017"
"4159",4159,"021801000102600033"
"4160",4160,"021801000102600034"
"4161",4161,"021801000102600035A"
"4162",4162,"021801000102600036A"
"4163",4163,"021801000102400035"
"4164",4164,"021801000102400036"
"4165",4165,"021801000102400051"
"4166",4166,"021801000102400052"
"4167",4167,"021801000102400053"
"4168",4168,"021801000102400054A"
"4169",4169,"021801000102400055A"
"4170",4170,"021801000102400056A"
"4171",4171,"021801000102400057"
"4172",4172,"021801000102400058"
"4173",4173,"021801000102400059"
"4174",4174,"021801000102400060"
"4175",4175,"021801000102400061"
"4176",4176,"021801000102400062A"
"4177",4177,"021801000102400063A"
"4178",4178,"021801000102400064"
"4179",4179,"021801000102600001"
"4180",4180,"021801000102600002A"
"4181",4181,"021801000102600003"
"4182",4182,"021801000102600004"
"4183",4183,"021801000102600005"
"4184",4184,"021801000102600006"
"4185",4185,"021801000102600007A"
"4186",4186,"021801000102600008"
"4187",4187,"021801000102900051A"
"4188",4188,"021801000102900052"
"4189",4189,"021801000102900053"
"4190",4190,"021801000102900054A"
"4191",4191,"021801000102900055A"
"4192",4192,"021801000102800002"
"4193",4193,"021801000102800004"
"4194",4194,"021801000102800005"
"4195",4195,"021801000102800006C"
"4196",4196,"021801000102800006E"
"4197",4197,"021801000102500018"
"4198",4198,"021801000102500019"
"4199",4199,"021801000102500020A"
"4200",4200,"021801000102500022A"
"4201",4201,"021801000102500023A"
"4202",4202,"021801000102500024"
"4203",4203,"021801000102500025"
"4204",4204,"021801000102500026"
"4205",4205,"021801000102500027"
"4206",4206,"021801000102500028"
"4207",4207,"021801000102500029A"
"4208",4208,"021801000102500030"
"4209",4209,"021801000102500031"
"4210",4210,"021801000102500032A"
"4211",4211,"021801000102500033"
"4212",4212,"021801000102500034"
"4213",4213,"021801000102900016"
"4214",4214,"021801000102900017A"
"4215",4215,"021801000102900018"
"4216",4216,"021801000102900019"
"4217",4217,"021801000102900020"
"4218",4218,"021801000102900021"
"4219",4219,"021801000102900022"
"4220",4220,"021801000102900023"
"4221",4221,"021801000102900024A"
"4222",4222,"021801000102900025"
"4223",4223,"021801000102900026"
"4224",4224,"021801000102900027"
"4225",4225,"021801000102000040A"
"4226",4226,"021801000102000041A"
"4227",4227,"021801000102000042"
"4228",4228,"021801000102000043"
"4229",4229,"021801000102000044"
"4230",4230,"021801000102000045"
"4231",4231,"021801000102000046"
"4232",4232,"021801000102000047"
"4233",4233,"021801000102000048"
"4234",4234,"021801000102000049"
"4235",4235,"021801000102000050"
"4236",4236,"021801000102000051"
"4237",4237,"021801000102000052"
"4238",4238,"021801000102000053"
"4239",4239,"021801000102000054A"
"4240",4240,"021801000100600050"
"4241",4241,"021801000100600051"
"4242",4242,"021801000100600054"
"4243",4243,"021801000100600052"
"4244",4244,"021801000100600053"
"4245",4245,"021801000100600055"
"4246",4246,"021801000100600056"
"4247",4247,"021801000100600057"
"4248",4248,"021801000100600058"
"4249",4249,"021801000100600059"
"4250",4250,"021801000100600060"
"4251",4251,"021801000100600014"
"4252",4252,"021801000100400056D"
"4253",4253,"021801000100400056A"
"4254",4254,"021801000100400056G"
"4255",4255,"021801000100400059B"
"4256",4256,"021801000100400059C"
"4257",4257,"021801000100400059D"
"4258",4258,"021801000100300002D"
"4259",4259,"021801000102300044H"
"4260",4260,"021801000102300032Q"
"4261",4261,"021801000100500002E"
"4262",4262,"021801000100500002D"
"4263",4263,"021801000100500018B"
"4264",4264,"021801000100500021D"
"4265",4265,"021801000100500055E"
"4266",4266,"021801000100500052F"
"4267",4267,"021801000100800052"
"4268",4268,"021801000100800052A"
"4269",4269,"021801000101100020B"
"4270",4270,"021801000101100020A"
"4271",4271,"021801000101500019B"
"4272",4272,"021801000101500019C"
"4273",4273,"021801000101500047A"
"4274",4274,"021801000101300004A"
"4275",4275,"021801000101300004B"
"4276",4276,"021801000101300014"
"4277",4277,"021801000101700033C"
"4278",4278,"021801000101700042"
"4279",4279,"021801000101700042A"
"4280",4280,"021801000101800050J"
"4281",4281,"021801000101800050C"
"4282",4282,"021801000101800050B"
"4283",4283,"021801000101800008A"
"4284",4284,"021801000101800008B"
"4285",4285,"021801000101800009B"
"4286",4286,"021801000101800009A"
"4287",4287,"021801000101800014A"
"4288",4288,"021801000101300041"
"4289",4289,"021801000101300042"
"4290",4290,"021801000101300043"
"4291",4291,"021801000101300044"
"4292",4292,"021801000101300045"
"4293",4293,"021801000101300046"
"4294",4294,"021801000101300047"
"4295",4295,"021801000101300048"
"4296",4296,"021801000101300049"
"4297",4297,"021801000101300050"
"4298",4298,"021801000101300051"
"4299",4299,"021801000101000030"
"4300",4300,"021801000101000031"
"4301",4301,"021801000101000032"
"4302",4302,"021801000101100003"
"4303",4303,"021801000101100005"
"4304",4304,"021801000101100008"
"4305",4305,"021801000101100009B"
"4306",4306,"021801000101100010"
"4307",4307,"021801000101100011B"
"4308",4308,"021801000101100013"
"4309",4309,"021801000101100014"
"4310",4310,"021801000101100015"
"4311",4311,"021801000101100016"
"4312",4312,"021801000102000056A"
"4313",4313,"021801000102000057"
"4314",4314,"021801000102000059A"
"4315",4315,"021801000102000058"
"4316",4316,"021801000102100001"
"4317",4317,"021801000102100002"
"4318",4318,"021801000102100003"
"4319",4319,"021801000102100004"
"4320",4320,"021801000102500040"
"4321",4321,"021801000102500041"
"4322",4322,"021801000102500042"
"4323",4323,"021801000102500043"
"4324",4324,"021801000102500044"
"4325",4325,"021801000102500045"
"4326",4326,"021801000102500046"
"4327",4327,"021801000102500048"
"4328",4328,"021801000102500047"
"4329",4329,"021801000102500049"
"4330",4330,"021801000102500050"
"4331",4331,"021801000102500051"
"4332",4332,"021801000102500055"
"4333",4333,"021801000102500052"
"4334",4334,"021801000102500053"
"4335",4335,"021801000102500054"
"4336",4336,"021801000102500056"
"4337",4337,"021801000102500057A"
"4338",4338,"021801000102500058A"
"4339",4339,"021801000102500059"
"4340",4340,"021801000102500060"
"4341",4341,"021801000102700001"
"4342",4342,"021801000101100051"
"4343",4343,"021801000101200027"
"4344",4344,"021801000101200028"
"4345",4345,"021801000101400057"
"4346",4346,"021801000102500035"
"4347",4347,"021801000102500036"
"4348",4348,"021801000102500037"
"4349",4349,"021801000102500038"
"4350",4350,"021801000102500039"
"4351",4351,"021801000102700012"
"4352",4352,"021801000102700013"
"4353",4353,"021801000102700014"
"4354",4354,"021801000102700015"
"4355",4355,"021801000102700016"
"4356",4356,"021801000102700017"
"4357",4357,"021801000102700018A"
"4358",4358,"021801000102700019"
"4359",4359,"021801000102700020A"
"4360",4360,"021801000102700042"
"4361",4361,"021801000102700043"
"4362",4362,"021801000102700044"
"4363",4363,"021801000102700045"
"4364",4364,"021801000102700046"
"4365",4365,"021801000102700047"
"4366",4366,"021801000101400052"
"4367",4367,"021801000101400053"
"4368",4368,"021801000101400054"
"4369",4369,"021801000101400055"
"4370",4370,"021801000101400056"
"4371",4371,"021801000101400058"
"4372",4372,"021801000100100041A"
"4373",4373,"021801000100100041D"
"4374",4374,"021801000100100042"
"4375",4375,"021801000100100042A"
"4376",4376,"021801000100100043B"
"4377",4377,"021801000100100043A"
"4378",4378,"021801000100100044"
"4379",4379,"021801000100100046"
"4380",4380,"021801000100100047"
"4381",4381,"021801000100100048"
"4382",4382,"021801000100100049"
"4383",4383,"021801000100100050A"
"4384",4384,"021801000101400014"
"4385",4385,"021801000101400015"
"4386",4386,"021801000101400016"
"4387",4387,"021801000101400017"
"4388",4388,"021801000100300001C"
"4389",4389,"021801000100300001H"
"4390",4390,"021801000100300020D"
"4391",4391,"021801000101400018"
"4392",4392,"021801000101400019"
"4393",4393,"021801000101400020"
"4394",4394,"021801000101400021"
"4395",4395,"021801000101800023"
"4396",4396,"021801000101800024"
"4397",4397,"021801000101800025"
"4398",4398,"021801000101800026"
"4399",4399,"021801000101800027"
"4400",4400,"021801000101800028"
"4401",4401,"021801000101800029"
"4402",4402,"021801000101800030"
"4403",4403,"021801000100100020"
"4404",4404,"021801000101400029"
