fid,UBIGEO,CODDPTO,NOMBDPTO,CODPROV,NOMBPROV,CODDIST,NOMBDIST,CODCCPP,NOMCCPP,CODZONA,SUFZONA,CODMZNA,SUFMZNA,CIUDAD,IDMANZANA,ID
"2339","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","014",,CHIMBOTE,"02180901908014","2339"
"2340","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","015",,CHIMBOTE,"02180901908015","2340"
"2341","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","016",A,CHIMBOTE,02180901908016A,"2341"
"2342","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","028",,CHIMBOTE,"02180901908028","2342"
"2343","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","030",,CHIMBOTE,"02180901908030","2343"
"2344","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","031",,CHIMBOTE,"02180901908031","2344"
"2345","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","032",,CHIMBOTE,"02180901908032","2345"
"2346","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","033",A,CHIMBOTE,02180901908033A,"2346"
"2347","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","034",,CHIMBOTE,"02180901908034","2347"
"2348","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","035",,CHIMBOTE,"02180901908035","2348"
"2349","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","036",,CHIMBOTE,"02180901908036","2349"
"2350","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","037",,CHIMBOTE,"02180901908037","2350"
"2351","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","038",,CHIMBOTE,"02180901908038","2351"
"2352","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","039",,CHIMBOTE,"02180901908039","2352"
"2353","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","040",,CHIMBOTE,"02180901908040","2353"
"2354","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","017",,CHIMBOTE,"02180901908017","2354"
"2355","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","018",,CHIMBOTE,"02180901908018","2355"
"2356","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","019",,CHIMBOTE,"02180901908019","2356"
"2357","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","020",,CHIMBOTE,"02180901908020","2357"
"2358","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","021",,CHIMBOTE,"02180901908021","2358"
"2359","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","025",,CHIMBOTE,"02180901908025","2359"
"2360","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","022",B,CHIMBOTE,02180901908022B,"2360"
"2361","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","024",,CHIMBOTE,"02180901908024","2361"
"2362","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","023",,CHIMBOTE,"02180901908023","2362"
"2363","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","026",,CHIMBOTE,"02180901908026","2363"
"2364","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","027",,CHIMBOTE,"02180901908027","2364"
"2365","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","041",,CHIMBOTE,"02180901908041","2365"
"2366","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","042",,CHIMBOTE,"02180901908042","2366"
"2367","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","043",,CHIMBOTE,"02180901908043","2367"
"2368","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","045",,CHIMBOTE,"02180901908045","2368"
"2369","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","046",,CHIMBOTE,"02180901908046","2369"
"2370","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","044",,CHIMBOTE,"02180901908044","2370"
"2371","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","001",,CHIMBOTE,"02180901908001","2371"
"2372","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","08","009",,CHIMBOTE,"02180901908009","2372"
"2373","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","001",,CHIMBOTE,"02180901907001","2373"
"2374","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","003",,CHIMBOTE,"02180901907003","2374"
"2375","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","004",,CHIMBOTE,"02180901907004","2375"
"2376","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","005",,CHIMBOTE,"02180901907005","2376"
"2377","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","034",,CHIMBOTE,"02180901907034","2377"
"2378","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","033",,CHIMBOTE,"02180901907033","2378"
"2379","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","035",,CHIMBOTE,"02180901907035","2379"
"2380","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","039",,CHIMBOTE,"02180901907039","2380"
"2381","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","038",,CHIMBOTE,"02180901907038","2381"
"2382","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","040",,CHIMBOTE,"02180901907040","2382"
"2383","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","041",,CHIMBOTE,"02180901907041","2383"
"2384","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","042",,CHIMBOTE,"02180901907042","2384"
"2385","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","032",,CHIMBOTE,"02180901907032","2385"
"2386","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","029",,CHIMBOTE,"02180901907029","2386"
"2387","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","028",,CHIMBOTE,"02180901907028","2387"
"2388","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","024",,CHIMBOTE,"02180901907024","2388"
"2389","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","023",,CHIMBOTE,"02180901907023","2389"
"2390","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","019",,CHIMBOTE,"02180901907019","2390"
"2391","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","006",,CHIMBOTE,"02180901907006","2391"
"2392","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","007",A,CHIMBOTE,02180901907007A,"2392"
"2393","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","015",,CHIMBOTE,"02180901907015","2393"
"2394","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","014",,CHIMBOTE,"02180901907014","2394"
"2395","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","009",,CHIMBOTE,"02180901907009","2395"
"2396","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","010",,CHIMBOTE,"02180901907010","2396"
"2397","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","011",B,CHIMBOTE,02180901907011B,"2397"
"2398","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","013",,CHIMBOTE,"02180901907013","2398"
"2399","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","018",,CHIMBOTE,"02180901907018","2399"
"2400","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","016",,CHIMBOTE,"02180901907016","2400"
"2401","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","020",,CHIMBOTE,"02180901907020","2401"
"2402","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","022",,CHIMBOTE,"02180901907022","2402"
"2403","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","025",B,CHIMBOTE,02180901907025B,"2403"
"2404","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","027",,CHIMBOTE,"02180901907027","2404"
"2405","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","031",,CHIMBOTE,"02180901907031","2405"
"2406","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","030",,CHIMBOTE,"02180901907030","2406"
"2407","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","036",,CHIMBOTE,"02180901907036","2407"
"2408","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","037",,CHIMBOTE,"02180901907037","2408"
"2409","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","043",B,CHIMBOTE,02180901907043B,"2409"
"2410","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","044",,CHIMBOTE,"02180901907044","2410"
"2411","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","047",,CHIMBOTE,"02180901907047","2411"
"2412","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","048",,CHIMBOTE,"02180901907048","2412"
"2413","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","026",,CHIMBOTE,"02180901907026","2413"
"2414","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","021",,CHIMBOTE,"02180901907021","2414"
"2415","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","017",,CHIMBOTE,"02180901907017","2415"
"2416","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","012",,CHIMBOTE,"02180901907012","2416"
"2417","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","049",,CHIMBOTE,"02180901907049","2417"
"2418","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","050",,CHIMBOTE,"02180901907050","2418"
"2419","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","051",,CHIMBOTE,"02180901907051","2419"
"2420","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","09","047",,CHIMBOTE,"02180901909047","2420"
"2421","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","046",,CHIMBOTE,"02180901907046","2421"
"2422","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","045",,CHIMBOTE,"02180901907045","2422"
"2423","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","041",,CHIMBOTE,"02180901906041","2423"
"2424","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","043",,CHIMBOTE,"02180901906043","2424"
"2425","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","042",,CHIMBOTE,"02180901906042","2425"
"2426","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","045",,CHIMBOTE,"02180901906045","2426"
"2427","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","044",,CHIMBOTE,"02180901906044","2427"
"2428","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","046",,CHIMBOTE,"02180901906046","2428"
"2429","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","047",,CHIMBOTE,"02180901906047","2429"
"2430","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","048",,CHIMBOTE,"02180901906048","2430"
"2431","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","049",,CHIMBOTE,"02180901906049","2431"
"2432","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","050",,CHIMBOTE,"02180901906050","2432"
"2433","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","019",,CHIMBOTE,"02180901906019","2433"
"2434","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","018",,CHIMBOTE,"02180901906018","2434"
"2435","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","017",,CHIMBOTE,"02180901906017","2435"
"2436","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","015",,CHIMBOTE,"02180901906015","2436"
"2437","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","011",,CHIMBOTE,"02180901906011","2437"
"2438","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","020",,CHIMBOTE,"02180901906020","2438"
"2439","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","021",,CHIMBOTE,"02180901906021","2439"
"2440","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","001",,CHIMBOTE,"02180901906001","2440"
"2441","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","003",,CHIMBOTE,"02180901906003","2441"
"2442","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","006",,CHIMBOTE,"02180901906006","2442"
"2443","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","009",,CHIMBOTE,"02180901906009","2443"
"2444","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","008",,CHIMBOTE,"02180901906008","2444"
"2445","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","007",,CHIMBOTE,"02180901906007","2445"
"2446","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","005",,CHIMBOTE,"02180901906005","2446"
"2447","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","004",,CHIMBOTE,"02180901906004","2447"
"2448","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","002",,CHIMBOTE,"02180901906002","2448"
"2449","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","016",,CHIMBOTE,"02180901906016","2449"
"2450","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","014",,CHIMBOTE,"02180901906014","2450"
"2451","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","012",,CHIMBOTE,"02180901906012","2451"
"2452","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","010",,CHIMBOTE,"02180901906010","2452"
"2453","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","023",,CHIMBOTE,"02180901906023","2453"
"2454","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","022",,CHIMBOTE,"02180901906022","2454"
"2455","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","040",,CHIMBOTE,"02180901906040","2455"
"2456","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","039",,CHIMBOTE,"02180901906039","2456"
"2457","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","024",,CHIMBOTE,"02180901906024","2457"
"2458","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","038",,CHIMBOTE,"02180901906038","2458"
"2459","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","037",,CHIMBOTE,"02180901906037","2459"
"2460","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","026",,CHIMBOTE,"02180901906026","2460"
"2461","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","025",,CHIMBOTE,"02180901906025","2461"
"2462","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","028",,CHIMBOTE,"02180901906028","2462"
"2463","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","036",,CHIMBOTE,"02180901906036","2463"
"2464","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","029",,CHIMBOTE,"02180901906029","2464"
"2465","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","035",,CHIMBOTE,"02180901906035","2465"
"2466","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","034",,CHIMBOTE,"02180901906034","2466"
"2467","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","027",B,CHIMBOTE,02180901906027B,"2467"
"2468","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","030",,CHIMBOTE,"02180901906030","2468"
"2469","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","06","032",,CHIMBOTE,"02180901906032","2469"
"2470","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","07","002",,CHIMBOTE,"02180901907002","2470"
"2471","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","03","011",C,CHIMBOTE,02180901903011C,"2471"
"2472","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","03","011",A,CHIMBOTE,02180901903011A,"2472"
"2473","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","03","011",B,CHIMBOTE,02180901903011B,"2473"
"2474","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","09","036",,CHIMBOTE,"02180901909036","2474"
"2475","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","09","037",,CHIMBOTE,"02180901909037","2475"
"2476","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","09","026",,CHIMBOTE,"02180901909026","2476"
"2477","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","03","021",A,CHIMBOTE,02180901903021A,"2477"
"2478","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","03","021",B,CHIMBOTE,02180901903021B,"2478"
"2479","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","03","025",D,CHIMBOTE,02180901903025D,"2479"
"2480","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","03","025",C,CHIMBOTE,02180901903025C,"2480"
"2481","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","03","025",B,CHIMBOTE,02180901903025B,"2481"
"2482","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"019","03","025",A,CHIMBOTE,02180901903025A,"2482"
"2483","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"018","00","039",R,CHIMBOTE,02180901800039R,"2483"
"2484","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"002","00","001",A,CHIMBOTE,02180900200001A,"2484"
"2485","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"002","00","001",,CHIMBOTE,"02180900200001","2485"
"2486","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"002","00","008",B,CHIMBOTE,02180900200008B,"2486"
"2487","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"002","00","019",D,CHIMBOTE,02180900200019D,"2487"
"2488","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"011","00","035",D,CHIMBOTE,02180901100035D,"2488"
"2489","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"003","00","003",A,CHIMBOTE,02180900300003A,"2489"
"2490","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"003","00","004",A,CHIMBOTE,02180900300004A,"2490"
"2491","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"003","00","006",A,CHIMBOTE,02180900300006A,"2491"
"2492","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"003","00","012",,CHIMBOTE,"02180900300012","2492"
"2493","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"003","00","025",E,CHIMBOTE,02180900300025E,"2493"
"2494","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"003","00","025",F,CHIMBOTE,02180900300025F,"2494"
"2495","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"003","00","025",G,CHIMBOTE,02180900300025G,"2495"
"2496","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"003","00","027",F,CHIMBOTE,02180900300027F,"2496"
"2497","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"003","00","027",D,CHIMBOTE,02180900300027D,"2497"
"2498","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"003","00","027",E,CHIMBOTE,02180900300027E,"2498"
"2499","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"003","00","029",B,CHIMBOTE,02180900300029B,"2499"
"2500","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"003","00","033",A,CHIMBOTE,02180900300033A,"2500"
"2501","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"003","00","034",,CHIMBOTE,"02180900300034","2501"
"2502","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"003","00","050",A,CHIMBOTE,02180900300050A,"2502"
"2503","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"007","00","001",E,CHIMBOTE,02180900700001E,"2503"
"2504","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"007","00","057",A,CHIMBOTE,02180900700057A,"2504"
"2505","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"007","00","057",,CHIMBOTE,"02180900700057","2505"
"2506","021809","02",ANCASH,"18",SANTA,"09",NUEVO CHIMBOTE,"0001",BUENOS AIRES,"013","00","051",B,CHIMBOTE,02180901300051B,"2506"
